id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1485515194,119,Ca(2+)-activated neutral protease is active in the erythrocyte membrane in its nonautolyzed 80-kDa form.,1994-11-01,94,journal-article,7961733,3,A5010030643,Ernesto Carafoli,,,,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,1,A5074075887,Asako Fujise,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,2,A5086626216,Keiko Mizuno,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,3,A5079491668,Yoshihiko Ueda,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,4,A5065913684,Shin‐Ichi Osada,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,5,A5078072622,Syu-ichi Hirai,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,6,A5070029030,Atsushi Takayanagi,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,7,A5057857434,Nobuyoshi Shimizu,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,8,A5059612615,M. Koji Owada,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,9,A5052159592,Hiroto Nakajima,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1487426514,171,"Specificity of the high affinity interaction of protein kinase C with a physiological substrate, myristoylated alanine-rich protein kinase C substrate.",1994-12-01,86,journal-article,7989336,10,A5056123235,Shigeo Ohno,"Department of Molecular Biology, Yokohama City University School of Medicine, Japan.",Yokohama City University,I89630735,1
W1558953603,137,Suspension-mediated induction of Hepa 1c1c7 Cyp1a-1 expression is dependent on the Ah receptor signal transduction pathway.,1994-12-01,82,journal-article,7989317,1,A5077450287,Christine M. Sadek,"Department of Pathology, University of Wisconsin, Madison 53706.",University of Wisconsin–Madison,I135310074,1
W1558953603,137,Suspension-mediated induction of Hepa 1c1c7 Cyp1a-1 expression is dependent on the Ah receptor signal transduction pathway.,1994-12-01,82,journal-article,7989317,2,A5069900543,B. Lynn Allen-Hoffmann,"Department of Pathology, University of Wisconsin, Madison 53706.",University of Wisconsin–Madison,I135310074,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,1,A5051018316,J. M. Andreu,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,2,A5041929147,José Fernando Dı́az,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,3,A5017594490,Rosario Gil,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,4,A5074745289,José M. de Pereda,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,5,A5010767157,Mario Garcı́a de Lacoba,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,6,A5003828462,Vincent Peyrot,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,7,A5003846685,Claudette Briand,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,8,A5039189860,Elizabeth Towns-Andrews,,,,1
W1525629451,168,Solution structure of Taxotere-induced microtubules to 3-nm resolution. The change in protofilament number is linked to the binding of the taxol side chain.,1994-12-01,81,journal-article,7989352,9,A5020879952,J. Bordas,,,,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,1,A5086347232,Aldert A. Bergwerff,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,2,A5032566952,Govert J. van Dam,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,3,A5004836676,J. P. Rotmans,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,4,A5039947825,André M. Deelder,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,5,A5044843124,Johannis P. Kamerling,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1577994680,105,The immunologically reactive part of immunopurified circulating anodic antigen from Schistosoma mansoni is a threonine-linked polysaccharide consisting of –&gt; 6)-(beta-D-GlcpA-(1 –&gt; 3))-beta-D-GalpNAc-(1 –&gt; repeating units.,1994-12-01,81,journal-article,7989318,6,A5053039835,Johannes F.G. Vliegenthart,"Bijvoet Center, Department of Bio-Organic Chemistry, Utrecht University, the Netherlands;",Utrecht University,I193662353,1
W1538598346,88,RNA polymerase transcription factor IIH holoenzyme from yeast.,1994-11-01,77,journal-article,7961739,1,A5029287353,Jesper Q. Svejstrup,"Department of Cell Biology, Stanford University School of Medicine, California 94305.",Stanford University,I97018004,1
W1538598346,88,RNA polymerase transcription factor IIH holoenzyme from yeast.,1994-11-01,77,journal-article,7961739,2,A5021960903,William J. Feaver,"Department of Cell Biology, Stanford University School of Medicine, California 94305.",Stanford University,I97018004,1
W1538598346,88,RNA polymerase transcription factor IIH holoenzyme from yeast.,1994-11-01,77,journal-article,7961739,3,A5007889931,J W LaPointe,"Department of Cell Biology, Stanford University School of Medicine, California 94305.",Stanford University,I97018004,1
W1538598346,88,RNA polymerase transcription factor IIH holoenzyme from yeast.,1994-11-01,77,journal-article,7961739,4,A5049465163,Roger D. Kornberg,"Department of Cell Biology, Stanford University School of Medicine, California 94305.",Stanford University,I97018004,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,1,A5081776249,Yoichi Yamamoto,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,2,A5056098406,Ryuzo Mizuno,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,3,A5033497975,Tomoya Nishimura,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,4,A5060398681,Yuzo Ogawa,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,5,A5015941558,Hiroaki Yoshikawa,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,6,A5015614555,Harutoshi Fujimura,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,7,A5030847810,Eri Adachi,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,8,A5021463605,Tadamitsu Kishimoto,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,9,A5040899796,Takehiko Yanagihara,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1490652718,108,Cloning and expression of myelin-associated oligodendrocytic basic protein. A novel basic protein constituting the central nervous system myelin.,1994-12-01,75,journal-article,7989345,10,A5086994208,Saburo Sakoda,"Department of Neurology, Osaka University Medical School, Japan",Osaka University,I98285908,1
W1562183602,106,The subunit structure of elongation factor 1 from Artemia. Why two alpha-chains in this complex?,1994-12-01,64,journal-article,7989307,1,A5035823763,George M.C. Janssen,,,,1
W1562183602,106,The subunit structure of elongation factor 1 from Artemia. Why two alpha-chains in this complex?,1994-12-01,64,journal-article,7989307,2,A5028108198,Henk T. F. van Damme,,,,1
W1562183602,106,The subunit structure of elongation factor 1 from Artemia. Why two alpha-chains in this complex?,1994-12-01,64,journal-article,7989307,3,A5073566183,Jan Kriek,,,,1
W1562183602,106,The subunit structure of elongation factor 1 from Artemia. Why two alpha-chains in this complex?,1994-12-01,64,journal-article,7989307,4,A5066309272,Reinout Amons,,,,1
W1562183602,106,The subunit structure of elongation factor 1 from Artemia. Why two alpha-chains in this complex?,1994-12-01,64,journal-article,7989307,5,A5010742745,W. Möller,,,,1
W1552619591,131,Studies on the kinetic mechanism of pig kidney D-amino acid oxidase by site-directed mutagenesis of tyrosine 224 and tyrosine 228.,1994-12-01,60,journal-article,7989339,1,A5003169557,Loredano Pollegioni,,,,1
W1552619591,131,Studies on the kinetic mechanism of pig kidney D-amino acid oxidase by site-directed mutagenesis of tyrosine 224 and tyrosine 228.,1994-12-01,60,journal-article,7989339,2,A5028880273,Kiyoshi Fukui,,,,1
W1552619591,131,Studies on the kinetic mechanism of pig kidney D-amino acid oxidase by site-directed mutagenesis of tyrosine 224 and tyrosine 228.,1994-12-01,60,journal-article,7989339,3,A5079221179,Vincent Massey,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,1,A5036055245,Xiaohong Leng,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,2,A5037049593,Jorge C. G. Blanco,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,3,A5010387604,Schickwann Tsai,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,4,A5033861845,Keiko Ozato,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,5,A5057978718,Bert W. O’Malley,,,,1
W1549226038,101,Mechanisms for synergistic activation of thyroid hormone receptor and retinoid X receptor on different response elements.,1994-12-01,59,journal-article,7989311,6,A5087200092,Ming‐Jer Tsai,,,,1
W1550872113,132,Regulation of cytosolic phospholipase A2 phosphorylation and eicosanoid production by colony-stimulating factor 1.,1994-12-01,51,journal-article,7989342,1,A5008482982,Xiang Xi Xu,"Department of Biochemistry, St. Jude Children's Research Hospital, Memphis, Tennessee 38101",St. Jude Children's Research Hospital,I1313298211,1
W1550872113,132,Regulation of cytosolic phospholipase A2 phosphorylation and eicosanoid production by colony-stimulating factor 1.,1994-12-01,51,journal-article,7989342,2,A5002502444,Charles O. Rock,"Department of Biochemistry, St. Jude Children's Research Hospital, Memphis, Tennessee 38101",St. Jude Children's Research Hospital,I1313298211,1
W1550872113,132,Regulation of cytosolic phospholipase A2 phosphorylation and eicosanoid production by colony-stimulating factor 1.,1994-12-01,51,journal-article,7989342,3,A5028358759,Zhi Hua Qiu,"Department of Biochemistry, St. Jude Children's Research Hospital, Memphis, Tennessee 38101",St. Jude Children's Research Hospital,I1313298211,1
W1550872113,132,Regulation of cytosolic phospholipase A2 phosphorylation and eicosanoid production by colony-stimulating factor 1.,1994-12-01,51,journal-article,7989342,4,A5091457300,Christina C. Leslie,"Department of Biochemistry, St. Jude Children's Research Hospital, Memphis, Tennessee 38101",St. Jude Children's Research Hospital,I1313298211,1
W1550872113,132,Regulation of cytosolic phospholipase A2 phosphorylation and eicosanoid production by colony-stimulating factor 1.,1994-12-01,51,journal-article,7989342,5,A5030852780,Suzanne Jackowski,"Department of Biochemistry, St. Jude Children's Research Hospital, Memphis, Tennessee 38101",St. Jude Children's Research Hospital,I1313298211,1
W1571281254,91,Vaccinia topoisomerase binds circumferentially to DNA.,1994-12-01,49,journal-article,7989346,1,A5027568714,Jo Ann M. Sekiguchi,,,,1
W1571281254,91,Vaccinia topoisomerase binds circumferentially to DNA.,1994-12-01,49,journal-article,7989346,2,A5014112082,Stewart Shuman,,,,1
W1482566901,115,Inhibition of the human methylmalonyl-CoA mutase by various CoA-esters.,1994-12-01,41,journal-article,7989334,1,A5078947554,Shinichi Taoka,"Biochemistry Department, University of Nebraska, Lincoln 68583-0718.",University of Nebraska–Lincoln,I114395901,1
W1482566901,115,Inhibition of the human methylmalonyl-CoA mutase by various CoA-esters.,1994-12-01,41,journal-article,7989334,2,A5068357732,R. Padmakumar,"Biochemistry Department, University of Nebraska, Lincoln 68583-0718.",University of Nebraska–Lincoln,I114395901,1
W1482566901,115,Inhibition of the human methylmalonyl-CoA mutase by various CoA-esters.,1994-12-01,41,journal-article,7989334,3,A5012941009,Ming‐Tain Lai,"Biochemistry Department, University of Nebraska, Lincoln 68583-0718.",University of Nebraska–Lincoln,I114395901,1
W1482566901,115,Inhibition of the human methylmalonyl-CoA mutase by various CoA-esters.,1994-12-01,41,journal-article,7989334,4,A5084628633,Hung‐wen Liu,"Biochemistry Department, University of Nebraska, Lincoln 68583-0718.",University of Nebraska–Lincoln,I114395901,1
W1482566901,115,Inhibition of the human methylmalonyl-CoA mutase by various CoA-esters.,1994-12-01,41,journal-article,7989334,5,A5013907641,Ruma Banerjee,"Biochemistry Department, University of Nebraska, Lincoln 68583-0718.",University of Nebraska–Lincoln,I114395901,1
W1494209531,137,[Ca2+]i inhibition of Ca2+ release-activated Ca2+ influx underlies agonist- and thapsigargin-induced [Ca2+]i oscillations in salivary acinar cells.,1994-12-01,39,journal-article,7989320,1,A5065228670,J. Kevin Foskett,"Division of Cell Biology, Hospital for Sick Children, Toronto, Ontario, Canada.",Hospital for Sick Children,I2801317318,1
W1494209531,137,[Ca2+]i inhibition of Ca2+ release-activated Ca2+ influx underlies agonist- and thapsigargin-induced [Ca2+]i oscillations in salivary acinar cells.,1994-12-01,39,journal-article,7989320,2,A5049752286,Derek Wong,"Division of Cell Biology, Hospital for Sick Children, Toronto, Ontario, Canada.",Hospital for Sick Children,I2801317318,1
W1564316119,130,Translational control mediates the developmental regulation of the Trypanosoma brucei Nrk protein kinase.,1994-12-01,38,journal-article,7989338,1,A5031994519,Michael Gale,"Dept. of Pathobiology, University of Washington, Seattle 98195.",University of Washington,I201448701,1
W1564316119,130,Translational control mediates the developmental regulation of the Trypanosoma brucei Nrk protein kinase.,1994-12-01,38,journal-article,7989338,2,A5009490471,V Carter,"Dept. of Pathobiology, University of Washington, Seattle 98195.",University of Washington,I201448701,1
W1564316119,130,Translational control mediates the developmental regulation of the Trypanosoma brucei Nrk protein kinase.,1994-12-01,38,journal-article,7989338,3,A5051357358,Marilyn Parsons,"Dept. of Pathobiology, University of Washington, Seattle 98195.",University of Washington,I201448701,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,1,A5061556604,Scott Olszewski,,,,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,2,A5017612458,Jude T. Deeney,,,,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,3,A5017741862,G T Schuppin,,,,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,4,A5068362750,Kevin P. Williams,,,,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,5,A5001442165,Barbara E. Corkey,,,,1
W1602221728,118,Rab3A effector domain peptides induce insulin exocytosis via a specific interaction with a cytosolic protein doublet.,1994-11-01,38,journal-article,7961732,6,A5036327913,Christopher J. Rhodes,,,,1
W1516677723,164,A single mutation at lysine 426 of human placental S-adenosylhomocysteine hydrolase inactivates the enzyme.,1994-12-01,35,journal-article,7989313,1,A5087838196,D. B. Ault-Riché,"Department of Biochemistry, University of Kansas, Lawrence 66045.",University of Kansas,I146416000,1
W1516677723,164,A single mutation at lysine 426 of human placental S-adenosylhomocysteine hydrolase inactivates the enzyme.,1994-12-01,35,journal-article,7989313,2,A5001103750,Chong‐Sheng Yuan,"Department of Biochemistry, University of Kansas, Lawrence 66045.",University of Kansas,I146416000,1
W1516677723,164,A single mutation at lysine 426 of human placental S-adenosylhomocysteine hydrolase inactivates the enzyme.,1994-12-01,35,journal-article,7989313,3,A5078579842,Ronald T. Borchardt,"Department of Biochemistry, University of Kansas, Lawrence 66045.",University of Kansas,I146416000,1
W1515246706,159,Identification of a nitrogenase protein-protein interaction site defined by residues 59 through 67 within the Azotobacter vinelandii Fe protein.,1994-11-01,33,journal-article,7961744,1,A5076659724,John W. Peters,"Department of Biochemistry and Anaerobic Microbiology, Virginia Polytechnic Institute and State University, Blacksburg 24061.",Virginia Tech,I859038795,1
W1515246706,159,Identification of a nitrogenase protein-protein interaction site defined by residues 59 through 67 within the Azotobacter vinelandii Fe protein.,1994-11-01,33,journal-article,7961744,2,A5008637684,Karl Fisher,"Department of Biochemistry and Anaerobic Microbiology, Virginia Polytechnic Institute and State University, Blacksburg 24061.",Virginia Tech,I859038795,1
W1515246706,159,Identification of a nitrogenase protein-protein interaction site defined by residues 59 through 67 within the Azotobacter vinelandii Fe protein.,1994-11-01,33,journal-article,7961744,3,A5064633984,Dennis R. Dean,"Department of Biochemistry and Anaerobic Microbiology, Virginia Polytechnic Institute and State University, Blacksburg 24061.",Virginia Tech,I859038795,1
W1574764700,100,Topology of the product binding site in RNA polymerase revealed by transcript slippage at the phage lambda PL promoter.,1994-12-01,28,journal-article,7989343,1,A5056880626,Konstantin Severinov,"Public Health Research Institute, New York, New York, 10016",,,1
W1574764700,100,Topology of the product binding site in RNA polymerase revealed by transcript slippage at the phage lambda PL promoter.,1994-12-01,28,journal-article,7989343,2,A5022868083,Alex Goldfarb,"Public Health Research Institute, New York, New York, 10016",,,1
W2110165433,109,Activity and in vitro reassembly of the coated vesicle (H+)-ATPase requires the 50-kDa subunit of the clathrin assembly complex AP-2.,1994-12-01,28,journal-article,7989329,1,A5017941291,Qing Liu,"Department of Cellular and Molecular Physiology, Tufts University School of Medicine, Boston, Massachusetts 02111",Tufts University,I121934306,1
W2110165433,109,Activity and in vitro reassembly of the coated vesicle (H+)-ATPase requires the 50-kDa subunit of the clathrin assembly complex AP-2.,1994-12-01,28,journal-article,7989329,2,A5024840454,Yu Feng,"Department of Cellular and Molecular Physiology, Tufts University School of Medicine, Boston, Massachusetts 02111",Tufts University,I121934306,1
W2110165433,109,Activity and in vitro reassembly of the coated vesicle (H+)-ATPase requires the 50-kDa subunit of the clathrin assembly complex AP-2.,1994-12-01,28,journal-article,7989329,3,A5082973060,Michael Forgac,"Department of Cellular and Molecular Physiology, Tufts University School of Medicine, Boston, Massachusetts 02111",Tufts University,I121934306,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,1,A5055359153,C. Pourplanche,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,1,A5055359153,C. Pourplanche,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,2,A5030443382,Christine Lambert,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,2,A5030443382,Christine Lambert,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,3,A5066194300,M. Berjot,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,3,A5066194300,M. Berjot,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,4,A5003108651,J. Marx,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,4,A5003108651,J. Marx,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,5,A5047012059,Claude Chopard,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,5,A5047012059,Claude Chopard,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,6,A5057076899,Alain J. P. Alix,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,6,A5057076899,Alain J. P. Alix,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,7,A5005171121,Véronique Larreta‐Garde,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",University of Technology of Compiègne,I102516824,1
W1496303163,79,Conformational changes of lipoxygenase (LOX) in modified environments. Contribution to the variation in specificity of soybean LOX type 1.,1994-12-01,27,journal-article,7989328,7,A5005171121,Véronique Larreta‐Garde,"Laboratoire de Technologie Enzymatique, URA 1442 CNRS, Compiègne University, France.",French National Centre for Scientific Research,I1294671590,2
W1503709228,129,Denatured state of ovalbumin in high concentrations of urea as evaluated by disulfide rearrangement analysis.,1994-11-01,23,journal-article,7961742,1,A5071525948,Eizo Tatsumi,"Research Institute for Food Science, Kyoto University, Japan.",Kyoto University,I22299242,1
W1503709228,129,Denatured state of ovalbumin in high concentrations of urea as evaluated by disulfide rearrangement analysis.,1994-11-01,23,journal-article,7961742,2,A5018235068,Nobuyuki Takahashi,"Research Institute for Food Science, Kyoto University, Japan.",Kyoto University,I22299242,1
W1503709228,129,Denatured state of ovalbumin in high concentrations of urea as evaluated by disulfide rearrangement analysis.,1994-11-01,23,journal-article,7961742,3,A5083590326,Masaaki Hirose,"Research Institute for Food Science, Kyoto University, Japan.",Kyoto University,I22299242,1
